CASE ID,APPLICATIONTYPE,LOANGOAL,REQUESTEDAMOUNT
Application_1617657859,New credit,Existing loan takeover,25000.0
Application_1618112757,New credit,Home improvement,16000.0
Application_1618133940,Limit raise,Car,9000.0
Application_1618264715,Limit raise,Unknown,0.0
Application_1618288478,Limit raise,Car,0.0
Application_1619793657,New credit,Car,13000.0
Application_1620041366,New credit,Home improvement,10000.0
Application_1620116853,New credit,Car,12750.0
Application_1620218906,New credit,Home improvement,0.0
Application_1620683053,Limit raise,Car,20000.0
Application_1621523623,Limit raise,"Other, see explanation",28000.0
Application_1622160130,New credit,Home improvement,20000.0
Application_1622901437,New credit,Car,7500.0
Application_1622936964,New credit,Car,7000.0
Application_1623166177,New credit,Car,10000.0
Application_162387661,New credit,Home improvement,10000.0
Application_1623887627,New credit,Car,10000.0
Application_1623974394,New credit,Existing loan takeover,10000.0
Application_16251299,New credit,Home improvement,25000.0
Application_1625258206,New credit,Car,10000.0
Application_1625337065,New credit,Boat,6500.0
Application_162537000,New credit,Home improvement,35000.0
Application_1625442883,Limit raise,Unknown,0.0
Application_1625749161,New credit,Home improvement,10000.0
Application_162576008,New credit,Car,30000.0
Application_1626131140,New credit,Car,5000.0
Application_1626579845,New credit,Existing loan takeover,15000.0
Application_1627130886,New credit,Car,25000.0
Application_1627135926,Limit raise,Business goal,70000.0
Application_1628518449,New credit,Car,16000.0
Application_1628595961,New credit,Home improvement,7500.0
Application_1628949013,Limit raise,Unknown,0.0
Application_1628993099,New credit,Existing loan takeover,10000.0
Application_1629283457,New credit,Car,15000.0
Application_1630475769,New credit,Unknown,0.0
Application_1630717104,New credit,Home improvement,7500.0
Application_1631210332,New credit,Existing loan takeover,18000.0
Application_1631297810,New credit,Existing loan takeover,29000.0
Application_1631604760,New credit,"Other, see explanation",5000.0
Application_1632068742,New credit,Existing loan takeover,21000.0
Application_1632177418,New credit,Home improvement,30000.0
Application_1632318580,New credit,Not speficied,20000.0
Application_1632351206,New credit,Not speficied,10000.0
Application_1632603053,New credit,Existing loan takeover,35000.0
Application_1633301470,Limit raise,Home improvement,25000.0
Application_1634388406,New credit,Home improvement,5000.0
Application_1634597540,New credit,Car,11000.0
Application_1635282054,Limit raise,Existing loan takeover,28000.0
Application_1635851785,New credit,Unknown,0.0
Application_1636191672,New credit,Car,10000.0
Application_163777174,New credit,Existing loan takeover,11000.0
Application_1638603830,New credit,Existing loan takeover,25000.0
Application_1638663055,New credit,Unknown,0.0
Application_1638731793,New credit,"Other, see explanation",5000.0
Application_1639015703,New credit,Home improvement,20000.0
Application_1639100424,New credit,Existing loan takeover,5500.0
Application_1639709656,New credit,Home improvement,8200.0
Application_1640100407,New credit,Car,10000.0
Application_164011283,New credit,Existing loan takeover,10000.0
Application_164038104,New credit,Not speficied,5000.0
Application_1640686521,New credit,Home improvement,15000.0
Application_1640786645,New credit,"Other, see explanation",10000.0
Application_1641014120,Limit raise,Home improvement,20000.0
Application_164152579,New credit,Car,16000.0
Application_164152785,New credit,Home improvement,25000.0
Application_1641962063,New credit,Car,30000.0
Application_164196969,New credit,Existing loan takeover,18000.0
Application_1641972620,New credit,"Other, see explanation",5000.0
Application_1641979166,New credit,Car,5000.0
Application_1642837481,New credit,Car,5000.0
Application_1643015710,New credit,"Other, see explanation",5000.0
Application_1643995941,New credit,Home improvement,10000.0
Application_1644007706,Limit raise,"Other, see explanation",15000.0
Application_1645053333,New credit,Home improvement,15000.0
Application_1645853822,New credit,Home improvement,10000.0
Application_1645963200,Limit raise,"Other, see explanation",7000.0
Application_1646159699,New credit,Remaining debt home,20000.0
Application_1646461966,Limit raise,Home improvement,10000.0
Application_1646783960,New credit,Existing loan takeover,6500.0
Application_1646895413,New credit,Home improvement,24500.0
Application_1647177006,New credit,Not speficied,15000.0
Application_1647508089,New credit,Home improvement,10000.0
Application_1648429118,New credit,Car,5000.0
Application_1649035801,New credit,Car,5000.0
Application_1649114891,New credit,Unknown,0.0
Application_1649139732,New credit,Unknown,0.0
Application_1649289335,New credit,Car,15000.0
Application_1649687810,New credit,Car,20000.0
Application_1650190902,New credit,Home improvement,5000.0
Application_1650971510,New credit,Home improvement,0.0
Application_1651193107,New credit,Extra spending limit,5000.0
Application_1651597384,New credit,Existing loan takeover,75000.0
Application_1652151741,Limit raise,Car,12500.0
Application_1652641567,New credit,Car,5000.0
Application_1652866023,New credit,"Other, see explanation",5000.0
Application_1654318352,New credit,Not speficied,40000.0
Application_1654461126,New credit,Existing loan takeover,15000.0
Application_1654636815,New credit,Car,5000.0
Application_1654987414,New credit,Home improvement,8000.0
Application_1655032105,New credit,"Other, see explanation",50000.0
Application_1655449806,New credit,Unknown,0.0
Application_1656226292,New credit,"Other, see explanation",50000.0
Application_1657807370,Limit raise,Car,27750.0
Application_1658017534,New credit,Car,12500.0
Application_165912924,New credit,Home improvement,40000.0
Application_1659252190,Limit raise,Home improvement,8000.0
Application_1659278181,Limit raise,Unknown,0.0
Application_1659335205,New credit,Home improvement,5000.0
Application_1660154570,New credit,Car,5000.0
Application_1660322928,New credit,Home improvement,5000.0
Application_1661187046,New credit,Existing loan takeover,35000.0
Application_1661566238,New credit,Home improvement,34000.0
Application_1662487403,New credit,Car,22000.0
Application_1662637174,New credit,Car,15000.0
Application_1662782689,Limit raise,Existing loan takeover,8000.0
Application_1662936819,New credit,"Other, see explanation",50000.0
Application_1663146425,New credit,Car,5000.0
Application_1663648698,New credit,Extra spending limit,6000.0
Application_1663792484,New credit,Car,10000.0
Application_1664895199,New credit,"Other, see explanation",57500.0
Application_1666118648,New credit,Home improvement,9000.0
Application_1667006798,New credit,Home improvement,15000.0
Application_1667028841,New credit,Home improvement,10000.0
Application_1667186103,Limit raise,Car,30000.0
Application_1667424466,Limit raise,Existing loan takeover,11000.0
Application_1667598015,New credit,Car,5000.0
Application_1669332371,Limit raise,Home improvement,30000.0
Application_1669477442,New credit,Car,6000.0
Application_1669563872,New credit,Home improvement,15000.0
Application_1670072768,New credit,Car,15000.0
Application_1670508693,New credit,Home improvement,12500.0
Application_1670768029,New credit,Motorcycle,11000.0
Application_1671065826,New credit,Car,15000.0
Application_1671391899,New credit,Unknown,0.0
Application_1673275184,Limit raise,Unknown,0.0
Application_1673548463,New credit,Unknown,0.0
Application_1673592870,New credit,Car,10000.0
Application_1674129566,New credit,"Other, see explanation",15000.0
Application_1674171863,New credit,Existing loan takeover,19000.0
Application_1675186195,New credit,Car,18000.0
Application_16757439,New credit,"Other, see explanation",16000.0
Application_1675755095,New credit,Car,25000.0
Application_1676030595,Limit raise,Unknown,0.0
Application_1676077687,New credit,Unknown,0.0
Application_1679564013,New credit,Home improvement,25000.0
Application_168002011,New credit,Existing loan takeover,8000.0
Application_1680088322,Limit raise,Home improvement,25000.0
Application_1680217503,New credit,Existing loan takeover,0.0
Application_1680250873,New credit,Unknown,0.0
Application_1680549316,New credit,Home improvement,35250.0
Application_1681144807,New credit,Existing loan takeover,5000.0
Application_1682121050,New credit,Caravan / Camper,15000.0
Application_1683456298,Limit raise,"Other, see explanation",15000.0
Application_1683572643,Limit raise,Car,20000.0
Application_1683813297,New credit,Home improvement,16000.0
Application_1684132908,New credit,Extra spending limit,0.0
Application_1684299903,New credit,Boat,18000.0
Application_1684338204,New credit,"Other, see explanation",75000.0
Application_1684765256,New credit,Car,10000.0
Application_1684875314,New credit,Existing loan takeover,10000.0
Application_1685289510,New credit,Car,9700.0
Application_1685454706,New credit,Existing loan takeover,15600.0
Application_1685682597,New credit,Car,10000.0
Application_168568352,New credit,Remaining debt home,23000.0
Application_1685691745,New credit,Existing loan takeover,35000.0
Application_1685751325,New credit,Home improvement,20000.0
Application_1685957906,New credit,Home improvement,21885.0
Application_1687097579,New credit,Unknown,0.0
Application_1687910953,New credit,Existing loan takeover,5700.0
Application_1688279534,New credit,Existing loan takeover,7000.0
Application_1688387892,New credit,Not speficied,62250.0
Application_1689022727,New credit,"Other, see explanation",17000.0
Application_1689244854,New credit,Existing loan takeover,10000.0
Application_1690291723,Limit raise,Home improvement,50000.0
Application_169040361,New credit,Existing loan takeover,10000.0
Application_1690716209,New credit,Car,5000.0
Application_1691148686,New credit,Car,6000.0
Application_169115961,New credit,Home improvement,10000.0
Application_1691306052,New credit,Home improvement,10000.0
Application_1691382379,New credit,Existing loan takeover,6000.0
Application_169154582,New credit,Existing loan takeover,55000.0
Application_1691810535,New credit,Unknown,0.0
Application_1692002404,New credit,Car,23000.0
Application_1692129335,New credit,Home improvement,5000.0
Application_1692185234,New credit,Extra spending limit,7500.0
Application_1692456489,New credit,Existing loan takeover,15000.0
Application_1692569477,New credit,Car,8000.0
Application_1692652792,New credit,Home improvement,15000.0
Application_1694540313,New credit,Car,20000.0
Application_1694615111,New credit,Car,15000.0
Application_1694775428,New credit,"Other, see explanation",75000.0
Application_1694891010,New credit,"Other, see explanation",15000.0
Application_1695584545,Limit raise,Car,20000.0
Application_1695771209,New credit,Car,13500.0
Application_1695874132,New credit,Car,5000.0
Application_1696031128,Limit raise,Car,20000.0
Application_1696190710,New credit,Remaining debt home,22500.0
Application_1696532132,New credit,"Other, see explanation",45000.0
Application_1696668995,New credit,Car,10000.0
Application_1697023338,New credit,Car,6000.0
Application_1697094390,New credit,Caravan / Camper,10000.0
Application_1697273423,New credit,Motorcycle,5000.0
Application_1697411932,New credit,Home improvement,10000.0
Application_169744009,Limit raise,Home improvement,20000.0
Application_1698689539,New credit,Existing loan takeover,29500.0
